,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
17,20,41,820,14,41,20,20,26,v,1.994940403547311,1.99834267085737,1.9831303428978413,1.9825363825363826,2.0052428372241162,1.9810445178543339,GBest-Effi
18,68,54,3672,44,26,15,17,30,v,1.9980630726455364,2.0126874315539633,1.996033156434533,1.9821138211382112,2.167539294658668,1.9874466454609805,Bi-Effi
19,94,46,4324,84,14,85,38,55,v,1.9990357345897236,2.0328988220761013,1.9805030353099689,1.9809261211580569,2.1992793869040725,1.980050505050505,GBest-Effi
20,88,90,7920,37,85,29,36,76,v,1.9995961998619678,2.5075394925028807,2.0038609736579835,2.004295988906941,2.6177219424005913,1.9869727510265025,GBest-Effi
21,82,29,2378,23,5,78,14,83,v,1.9910689262158778,2.051889840762578,1.9815050255476638,1.9842844690560426,2.1204895175363485,1.9770101107366393,GBest-Effi
22,36,90,3240,27,64,4,19,81,v,1.9987987422024363,2.0946253494431946,2.0016330833600833,1.9874473521281513,2.2030049391372284,1.9838125292192612,GBest-Effi
23,13,27,351,6,13,4,16,40,v,1.947150997150997,1.920374707259953,1.9116222760290558,1.9133333333333333,1.9205069124423964,1.9007936507936507,GBest-Effi
24,80,57,4560,49,56,16,6,5,v,1.9988847120178725,2.24925851147247,2.012967295735667,1.9980976706284312,2.3809770736468554,2.01497545628609,Bi-Effi
25,100,65,6500,26,9,23,37,26,h,1.9820985546830545,2.0055551768393824,1.9735690235690235,1.9754137115839243,2.2831185307160156,1.9672308465802506,GBest-Effi
26,100,96,9600,32,46,27,69,84,v,1.9993540964569037,2.078321238480594,1.9822469603060386,1.9769560321854707,2.4610105799012243,1.974920766156814,GBest-Effi
27,98,98,9604,18,96,90,57,77,v,1.9995457401425196,2.6051669146540717,1.990221810899381,1.992652582678272,2.7064681610924777,1.9911279425360928,A*-Effi
28,100,36,3600,70,19,77,11,81,h,1.9987592694825946,1.951041832907564,1.9170918367346939,1.9338235294117647,1.9900229749792842,1.926190476190476,A*-Effi
29,75,18,1350,12,13,21,1,7,v,1.9892389649923896,1.999342442230527,1.9911539677016534,1.9865275813295615,2.0317871794424227,1.983906770255272,GBest-Effi
30,65,50,3250,60,37,26,34,79,h,1.998806000728465,2.1472646846874195,1.9827435720260391,1.983587609801202,2.208020324687636,1.9820054945054946,GBest-Effi
31,54,94,5076,42,75,38,12,73,v,1.9992970879957181,2.2583855198308838,2.0123085474129003,2.0008794756232677,2.414575738501461,1.9906742916946998,GBest-Effi
32,68,39,2652,26,37,54,23,73,v,1.998631950573698,2.0218122770931117,1.9796459816562961,1.9757846320346322,2.1199395287093807,1.9787726358148894,Bi-Effi
33,58,41,2378,41,20,16,18,14,v,1.9955606507260617,1.9655652866242037,1.9548419909362966,1.959988231832892,2.003315115488788,1.9515086206896552,GBest-Effi
34,21,90,1890,18,52,16,13,44,h,1.9967254602136006,1.9909696366087926,1.9659090909090908,1.9755255255255255,2.046991872944587,1.9852699700569882,A*-Effi
35,44,23,1012,41,10,13,17,77,h,1.9959386016451233,2.002769229556,1.979020979020979,1.9799839698459807,2.0091506528005008,1.978181818181818,GBest-Effi
36,11,39,429,8,33,8,21,14,v,1.9846390694491962,1.9856114047947406,1.980921855921856,1.9807907706093189,1.9895625042683571,1.9809250257769921,Bi-Effi
37,48,42,2016,27,19,20,3,11,h,1.993901073761475,1.9761455186304129,1.9748931623931623,1.9753545485991006,2.0055926160531445,1.9762640449438202,A*-Effi
38,33,14,462,25,11,7,6,46,h,1.9897173489278752,1.9722602739726027,1.971825396825397,1.9812347526628546,1.9769917871346412,1.9745614035087717,A*-Effi
39,68,35,2380,32,18,52,25,9,v,1.9964391159866088,2.0865155130713453,2.010026071055637,1.9967343836070062,2.1264293378744967,2.015327483064694,DFS-Effi
40,96,15,1440,92,7,57,6,57,v,1.9968318665044023,2.0047084336462655,1.973989898989899,1.9768543998043173,2.0337837416727504,1.9647907647907648,GBest-Effi
41,58,84,4872,47,7,15,63,84,h,1.9982763382122144,2.3093406147210604,1.9923559669612858,1.9885906485071412,2.376568614893253,1.9888612493090105,Bi-Effi
42,21,26,546,18,21,12,4,84,v,1.9933926596996825,1.973337834346006,1.9595238095238097,1.965260545905707,1.971976731109963,1.9581377151799688,GBest-Effi
43,81,27,2187,56,9,13,9,56,h,1.9964096672871103,2.0306266749921758,1.9938429091829848,1.9877078679573095,2.1096459541354387,1.9871188594014682,GBest-Effi
44,47,91,4277,47,53,22,59,3,h,1.999078839941784,2.203404113823637,2.017765352234214,1.9977220056728724,2.3353072248631137,2.0066026917825033,Bi-Effi
45,32,55,1760,17,55,17,19,16,v,1.997556807943481,2.0508313301296153,2.0027314366252815,1.9940026318512056,2.072776474970533,2.005219363101517,Bi-Effi
46,23,19,437,7,6,5,18,12,v,1.9889417546794939,1.9878989176383146,1.9873239030854772,1.9873451017068038,1.9985162118245559,1.9911057122862585,A*-Effi
47,69,91,6279,58,40,36,70,7,h,1.997355902969835,2.283533431162474,2.0099487053918152,1.995108165128948,2.496646551089899,2.0103069929876556,Bi-Effi
48,32,88,2816,12,88,21,75,39,v,1.9987229740327455,2.0008832165500032,1.967844767844768,1.970875221762271,2.135387649494549,1.9878441348988223,A*-Effi
49,54,69,3726,43,6,49,20,21,h,1.9694278631307696,1.9671394249399365,1.95846101464079,1.9653526331998767,2.1198747791068158,1.9571175950486295,GBest-Effi
50,28,77,2156,15,17,1,58,97,v,1.996445415452906,2.1013757723807434,1.9946042648958175,1.9824711373126997,2.19485584167782,1.9812888198757763,GBest-Effi
51,95,10,950,65,8,37,3,70,h,1.9924449223812282,1.9921235160198347,1.9908228706934155,1.9775468469596427,2.0341535824108763,1.9771561771561772,GBest-Effi
52,14,86,1204,8,8,8,65,37,v,1.9912329478054567,2.05865078412069,2.0074751807172673,1.9912799605633054,2.0814081606158905,1.9921609476076156,DFS-Effi
53,64,80,5120,53,65,59,38,87,h,1.99935253042085,2.0397721042191823,1.9704424462267776,1.9741144345471633,2.3830370340764837,1.9593984962406017,GBest-Effi
54,78,80,6240,8,64,24,76,98,h,1.9981205975420346,2.0253513951622018,1.9650240725007082,1.9689674897511678,2.3509954300032043,1.9613719613719613,GBest-Effi
55,33,68,2244,10,34,7,13,30,h,1.995896496629126,2.0365068158841813,1.977994392645237,1.9917409960811208,2.191756129973885,1.9729294702955809,GBest-Effi
56,81,47,3807,66,28,1,26,98,v,1.9986463231786273,2.2815101088879763,1.9848820880993308,2.0007670942859255,2.4604352168980292,1.9803057553956835,GBest-Effi
57,57,75,4275,34,5,51,56,88,v,1.9944421395974308,2.450017046571838,2.0218020267687864,1.999270728662304,2.510525585255877,1.9876283846872083,GBest-Effi
58,60,99,5940,57,20,10,77,93,v,1.997897736139708,2.600711641984099,2.019364927531543,2.007335605763178,2.6735761661805855,1.9865267052767053,GBest-Effi
59,46,25,1150,22,17,33,17,75,v,1.9943941299790355,1.912037037037037,1.877074122734021,1.9110287303058389,1.9434420077949168,1.869047619047619,GBest-Effi
60,59,45,2655,27,35,47,2,76,v,1.998647143218837,2.1694215546097997,2.0047053563201,1.9957049196890437,2.3302724114134343,1.9834007615421227,GBest-Effi
61,62,53,3286,16,47,51,13,10,v,1.998094446018443,2.2446742369171835,2.0245586708047334,2.010165226040567,2.4100346124444076,1.9957984155332693,GBest-Effi
62,79,62,4898,49,32,43,24,100,h,1.99904045046143,1.9452373214067833,1.911111111111111,1.9307885906040267,2.1049699494295777,1.9161764705882351,A*-Effi
63,21,79,1659,18,48,11,14,90,v,1.9973479009883035,2.033673785093287,1.9881363518693784,1.980332075471698,2.1236598299290432,1.9759344598054276,GBest-Effi
64,22,40,880,13,15,3,9,55,v,1.9916644845945708,1.9728240293950805,1.9530555555555555,1.9562753036437246,1.9853343270428954,1.9488784559207093,GBest-Effi
65,33,28,924,16,14,14,8,27,h,1.994947642715823,1.9882897379892273,1.9908853278237342,1.9774358974358974,2.034904790356004,1.9696394686907022,GBest-Effi
66,48,89,4272,21,14,26,77,40,h,1.995450627803569,2.3381006615013904,2.0004346145998824,1.9869206257242178,2.5036328583088636,1.9809360240446545,GBest-Effi
67,38,74,2812,31,14,24,18,71,h,1.9968808567603749,2.0063017430640784,1.9747177036888952,1.9626519118664163,2.1759436753365526,1.9657738095238095,Bi-Effi
68,82,78,6396,58,67,29,17,6,h,1.9978286949162292,2.3952113081755266,2.038908023775203,1.995816519518551,2.693297323294749,2.0117421168242586,Bi-Effi
69,54,92,4968,29,46,11,27,54,v,1.998640683701244,2.1436089476906823,1.9936896159301152,1.9802447640253804,2.507491848929412,1.9756742464304602,GBest-Effi
70,40,94,3760,17,20,26,57,84,h,1.9955482969068807,2.2446028690062136,1.9831030162122347,1.978521505376344,2.4176972221961774,1.9688391485626509,GBest-Effi
71,54,85,4590,13,40,3,11,43,h,1.9988267161087534,1.991270768161833,1.9728845254791958,1.9768186423505574,2.2258948811691766,1.9731432360742707,A*-Effi
72,92,15,1380,8,13,89,3,53,h,1.9954516632523656,2.068366869505714,2.0075855844125297,1.9915040143964562,2.1218261676476327,1.9907017259541366,GBest-Effi
73,68,27,1836,58,10,54,19,1,h,1.985998802036538,1.984920634920635,1.9927971239456475,1.980105212816834,2.0543750383851904,1.9854070660522274,Bi-Effi
74,23,62,1426,20,44,23,37,85,v,1.9956719207378086,1.8984526112185687,1.884906255226137,1.8981481481481481,1.916040455348706,1.9020833333333333,A*-Effi
75,39,100,3900,5,55,36,49,15,v,1.9978655872606736,2.0102007729181053,1.9946283369912159,1.9794349923146233,2.2542198623085907,1.9746662621359223,GBest-Effi
76,77,52,4004,23,14,71,2,45,h,1.9978672228799068,2.256482192422444,2.0199766773210976,1.9909159603127669,2.4824848858301296,2.006747992117737,Bi-Effi
77,98,25,2450,57,18,57,17,4,v,1.99686718589385,1.9246794871794872,1.9272825925594463,1.9066937119675456,1.9375077095277045,1.9152777777777779,Bi-Effi
78,49,34,1666,21,22,6,21,79,v,1.996920900881297,1.9526192233751316,1.9257701682581239,1.9448453608247422,2.0114214404326285,1.9179566563467492,GBest-Effi
79,23,95,2185,9,66,4,93,71,v,1.997860380231204,1.9920430828226419,1.9908294229540127,1.9778279785809905,2.0965448133215188,1.9759142496847415,GBest-Effi
80,56,27,1512,47,17,52,20,19,v,1.962294960290952,1.9574381010845099,1.9526536846124474,1.9554361567635903,1.994735304248071,1.9459093982420554,GBest-Effi
81,12,72,864,12,39,7,17,48,h,1.992840172786177,1.9768626362436548,1.9493603411513858,1.9603358942290514,1.998240849551907,1.97365548323048,A*-Effi
82,56,62,3472,35,22,18,8,85,v,1.9978809783040525,2.0126827572759867,1.9768168766039285,1.9731305950561242,2.249707999821848,1.953639082751745,GBest-Effi
83,38,99,3762,14,39,25,68,15,v,1.9976368801652893,2.0985346804321745,2.0193309336779732,1.9902913973701806,2.35485044221707,2.007640125311684,Bi-Effi
84,26,26,676,11,22,13,18,79,h,1.9875031064721127,1.844155844155844,1.7857142857142856,1.8405172413793105,1.8596029123253848,1.7857142857142856,A*-Effi
85,79,14,1106,29,12,18,9,94,h,1.9961901485396099,1.9592405655288094,1.933669790915645,1.9446524064171122,1.9969908745495084,1.9518689196108552,A*-Effi
86,22,18,396,11,10,17,2,56,h,1.985159700112971,1.9363221016561964,1.927477840451249,1.9371980676328502,1.955513179091877,1.9223684210526315,GBest-Effi
87,28,92,2576,10,53,25,52,53,h,1.997729194400802,2.0605933836612067,1.984548051436387,1.9778042688465032,2.2263674460041627,1.9753670312346043,GBest-Effi
88,25,94,2350,14,79,13,13,77,v,1.998352679768609,2.1532408434335,2.0186680279962514,1.9898520877837045,2.263395926952758,2.003341032328937,Bi-Effi
89,40,15,600,27,5,38,4,73,h,1.992041440359671,1.9426065162907267,1.9330827067669172,1.9439393939393939,1.9573639174131314,1.9217273954116059,GBest-Effi
90,62,41,2542,17,30,1,9,66,h,1.9972612390323157,1.990269203369155,1.9910984826398894,1.977131047567421,2.1606112791621808,1.9787941787941787,Bi-Effi
91,41,88,3608,39,82,40,57,92,v,1.998912795659777,1.9980183854701883,1.9719576369839742,1.9664977477477477,2.2065244023234305,1.9709581945985941,Bi-Effi
92,21,56,1176,21,13,21,13,93,h,0.0,0.0,0.0,1.5,0.0,0.0,DFS-Effi
93,70,30,2100,66,30,28,12,78,h,1.9980899578528464,2.159933277208515,1.9975800778690522,1.985063667627103,2.2345698553790987,1.9826007326007327,GBest-Effi
94,55,19,1045,29,8,53,17,61,v,1.9938490978676873,1.9754104530944987,1.9737124283667922,1.9695716124287554,2.0259200308543432,1.992086662121725,Bi-Effi
95,91,73,6643,72,28,85,1,35,h,1.9992006905816244,2.025307721996559,1.9961003668792758,1.996537250293836,2.4345393570063245,2.0031248082541633,A*-Effi
96,72,47,3384,31,20,47,5,3,h,1.995713876659866,2.147559690520991,2.0093021621754477,1.9944817969022361,2.387943330677079,1.9936793554081371,GBest-Effi
97,82,76,6232,25,72,39,67,0,h,1.9986128078112344,2.3861216393458466,2.041750486458411,1.9985599643582628,2.677110563091123,2.013266387859959,Bi-Effi
98,81,77,6237,51,58,78,53,87,v,1.999394778464417,2.0419989460547074,1.968717653824037,1.9870205617270447,2.4060636010289933,1.9630455559095252,GBest-Effi
99,41,59,2419,13,8,13,19,31,v,1.9937177220893556,1.9885410819555847,1.9869615255411612,1.971748752236557,2.1576456008548366,1.9727536231884057,Bi-Effi
100,11,65,715,9,22,7,42,59,h,1.993695606223521,1.9726609721888673,1.9427586206896552,1.9584896810506567,1.9869257907712368,1.935609756097561,GBest-Effi
101,28,78,2184,26,26,5,57,4,v,1.9962740674483848,2.139133914626669,2.0107541295558957,2.0070527300106145,2.202289769890554,2.01074456002966,DFS-Effi
102,67,16,1072,66,15,32,9,46,h,1.996339602923066,2.0411528910987458,1.9892048175777424,1.9964347864352328,2.0711047143964367,1.9851729015266057,GBest-Effi
103,78,88,6864,40,21,7,14,80,v,1.998731612836464,2.0584247555795345,1.9766879329412934,1.9752081579193563,2.4917671569285385,1.9630455559095252,GBest-Effi
104,72,44,3168,43,38,66,28,78,h,1.9987310407959382,2.0473841144127594,1.9902121235148607,1.9777303555959347,2.2749736244671546,1.9726319239593577,GBest-Effi
105,56,26,1456,11,21,40,13,91,h,1.9970294360210619,2.059019719104418,1.9866456521721045,1.9839452819179768,2.1253502632215553,1.9740629685157423,GBest-Effi
106,29,45,1305,24,42,13,6,70,h,1.9973877426996323,2.0552848307981955,1.9746004566210045,1.978422246091419,2.1087803693333793,1.9767184035476717,A*-Effi
107,42,39,1638,23,32,23,4,77,h,1.9971348379204201,2.021194255878621,1.9689317089746963,1.9744879355158096,2.117050694212096,1.9577299412915852,GBest-Effi
108,64,84,5376,18,44,5,10,98,v,1.9991267150353658,2.186188362178156,1.9965494534599482,1.9830537657794816,2.5603191848598144,1.9775492147754923,GBest-Effi
109,11,84,924,9,6,2,82,27,v,1.9930767805872,2.0364477409821475,2.0098085360349147,1.993826163027186,2.0359750778446197,1.9937766131673764,DFS-Effi
110,32,62,1984,22,14,31,17,85,v,1.879598662207358,1.917052826691381,1.895940782987263,1.9160714285714286,1.9572538290723345,1.9078431372549018,DFS-Effi
111,20,78,1560,8,8,8,15,11,h,1.775,1.8161764705882353,1.775,1.8412698412698412,1.8125,1.775,DFS-Effi
112,92,39,3588,88,28,13,16,40,v,1.9990074236529942,2.3348765904812856,2.0047453144738734,2.0044582202503722,2.4552303117018397,1.98658789028808,GBest-Effi
113,76,27,2052,53,22,21,17,19,v,1.9978136234504686,2.0131708345364068,1.988567258787264,1.9802075036710338,2.144782535737441,1.9667755991285403,GBest-Effi
114,48,90,4320,11,58,25,64,61,v,1.9989057104941248,1.9877258511325953,1.951150442477876,1.957440100882724,2.198512438480114,1.9451090781140041,GBest-Effi
115,28,62,1736,21,62,5,1,25,h,1.9968540150104395,2.0536781251446197,1.9966765714884513,1.988974775481245,2.1556753174623218,1.9865762892078682,GBest-Effi
116,61,68,4148,44,62,3,53,9,h,1.998909043897041,2.3220282564241277,2.0400776804157377,2.0118711469077573,2.5446217629513983,2.038375173486612,DFS-Effi
117,47,21,987,30,12,41,7,60,v,1.9952530691796098,1.9780357863180118,1.9592279332032096,1.9633663366336633,1.9828043882885575,1.9556124626547162,GBest-Effi
118,52,28,1456,27,7,15,8,79,v,1.9937407146766752,1.9558131398385434,1.9300709844548742,1.9423356668041727,1.9873760162539384,1.9194444444444443,GBest-Effi
119,37,41,1517,36,31,32,9,53,v,1.997085198431443,2.011822694762932,1.9784153408619547,1.9744810744810746,2.1167156103856146,1.963828547917391,GBest-Effi
120,96,55,5280,78,21,16,38,23,h,1.99835031929304,2.5134039207377707,2.024809254246226,2.011907892072786,2.726041788991532,2.024691611354212,DFS-Effi
121,97,23,2231,47,23,23,11,94,h,1.998232789897163,2.0535359057170415,1.9853623130452365,1.9737484355444304,2.2118757195350827,1.963230672532998,GBest-Effi
122,43,89,3827,17,8,20,52,90,v,1.9957683802166288,2.3722785018681845,1.9989750457733686,1.9851080447800054,2.4558316688011956,1.9838672768878718,GBest-Effi
123,82,63,5166,18,51,68,26,5,v,1.9983939451155208,2.217774724729331,2.0249635568077475,1.9958740433088726,2.573359399327282,2.0261527859984234,Bi-Effi
124,29,61,1769,5,29,18,13,34,v,1.9952862171776746,2.0043845206382445,1.965130777028881,1.9700137021909607,2.109600461213303,1.971503718453026,A*-Effi
125,63,52,3276,40,20,50,8,65,h,1.9976457887904466,1.9727419984955041,1.962876442121987,1.9583126550868486,2.113527094386676,1.9590840840840842,Bi-Effi
126,63,32,2016,38,12,23,14,74,h,1.9971139971139973,2.0110261116916353,1.964600622406639,1.9840395096658678,2.1513865663839438,1.9654377880184333,A*-Effi
127,32,31,992,30,15,3,27,41,v,1.9929144033642894,1.9904942258651694,1.9720095693779904,1.9756179505639548,2.032901594373003,1.9631882202304738,GBest-Effi
128,78,30,2340,21,12,52,2,81,h,1.9957503088799888,2.1100542921200685,1.9776635514018692,1.9943764579070593,2.260763159156563,1.9749299719887956,GBest-Effi
129,56,94,5264,32,17,8,19,77,h,1.9971672990963465,2.08319566562042,1.972161480235492,1.975202333897986,2.459685077009228,1.9693776098627958,GBest-Effi
130,70,23,1610,38,10,26,4,19,h,1.9802594995366078,2.013601446397373,1.983768155754954,1.989074636052388,2.125295777508545,1.9801767964376191,GBest-Effi
131,53,41,2173,19,25,41,1,36,h,1.9926368127182326,2.1038016892692175,1.9994146953377414,1.9849336455893833,2.233534180980767,2.001657495123644,Bi-Effi
132,61,80,4880,51,37,28,12,80,v,1.9987446342368038,2.2260443798334357,1.998375972684305,1.9871102906907763,2.548505329281954,1.9749858677218768,GBest-Effi
133,67,54,3618,61,53,58,47,27,h,1.9973524858652247,1.9860925596910706,1.9827929265034925,1.9688944934846573,2.198582195007953,1.9830337391353614,Bi-Effi
134,19,72,1368,13,5,11,47,5,v,1.9933825091825275,2.0730414249043854,2.009790660763039,1.999803109002026,2.10904671601784,1.9978668181057282,DFS-Effi
135,99,83,8217,41,8,90,4,60,h,1.9982815964523282,2.2936542473448918,2.004919819074081,2.005990901362237,2.6237211506937106,1.9901485788113695,GBest-Effi
136,42,59,2478,24,31,11,37,37,h,1.997939239508192,2.015927024271276,1.9870962319412584,1.9849015699541717,2.1254466866242936,1.9825065899832257,GBest-Effi
137,40,23,920,13,11,4,23,44,v,1.9927035649882092,1.9719171433507823,1.9673042601966086,1.966060606060606,2.000517292100807,1.9643158817442576,GBest-Effi
138,33,37,1221,26,5,6,16,60,v,1.9884532419743688,1.982377242155076,1.9550513698630136,1.9675510469501885,2.0375744087466243,1.9595997034840624,A*-Effi
139,27,68,1836,15,34,15,33,19,v,1.9929099626198603,1.9505772005772006,1.9433094994892748,1.944616977225673,1.9819276251562994,1.9386724386724388,GBest-Effi
140,76,96,7296,56,30,26,71,46,v,1.9989144542160293,2.6399132747647522,2.0733335269248476,2.0200848978735415,2.805666656345278,1.9910940592340545,GBest-Effi
141,60,24,1440,29,5,19,15,40,v,1.9918271383788624,1.9808964528010828,1.957452725250278,1.963888888888889,2.090212459072786,1.9641155032239976,A*-Effi
142,36,39,1404,33,21,25,38,11,h,1.9952996286994256,2.0833963304919987,2.0339359071107914,1.9905459035188287,2.1797146455427234,2.005253207053928,Bi-Effi
143,97,85,8245,35,37,68,38,37,v,1.9988201947816306,2.001016792311046,1.9695924921589532,1.9712570260602964,2.42448132078355,1.953950811093668,GBest-Effi
144,22,66,1452,6,38,9,56,77,v,1.9962684710682124,1.9835964481952524,1.976755561896693,1.9680106290561603,2.0471909383307016,1.964247311827957,GBest-Effi
145,10,28,280,9,15,3,22,46,h,1.9864507600793126,1.9445652173913044,1.9383720930232557,1.9407530454042081,1.944535519125683,1.9515086206896552,A*-Effi
146,58,50,2900,17,16,56,7,16,h,1.9973168613386965,2.1969839799573156,2.0231586258491054,1.9940672282995935,2.3527276934326795,1.9950638706704704,Bi-Effi
147,67,30,2010,31,28,45,28,16,h,1.9936365828660998,2.0259863322191194,1.9878248367212714,2.0022070975442787,2.1603167663189518,1.984722424950129,GBest-Effi
148,45,89,4005,41,6,10,58,95,h,1.9973022178086726,2.450185300306228,2.012015387806909,1.9931968542593477,2.4936314276932694,1.9866466498103668,GBest-Effi
149,13,19,247,5,9,2,1,58,v,1.976602564102564,1.917933130699088,1.9035714285714285,1.92,1.917933130699088,1.905241935483871,A*-Effi
150,87,33,2871,8,9,66,22,43,h,1.9949484536082474,2.2240179099370523,2.0210251086890016,2.006778230711972,2.3498633895003493,2.0067125073429235,DFS-Effi
151,85,42,3570,44,34,61,24,90,v,1.9989161372258915,2.048991480738033,1.9588541666666668,1.9660118316776427,2.2769053062764333,1.959795321637427,A*-Effi
152,50,33,1650,43,32,40,11,31,h,1.9898682877406282,1.9721980340791434,1.9609779333673996,1.9607618913956526,2.0546775245493203,1.942261427425822,GBest-Effi
153,44,69,3036,16,35,20,16,64,h,1.998702796570973,1.9714323452918703,1.9313063063063063,1.9565156794425087,2.1322663208148405,1.9313063063063063,A*-Effi
154,53,51,2703,13,31,40,7,48,v,1.9983839344125247,2.103983365727768,1.9985075491006756,1.9844119363421462,2.3164853744028826,1.9867874930824572,Bi-Effi
155,39,84,3276,38,23,17,64,38,v,1.996977146828314,2.2485024336558945,2.020439617322816,2.0083979452876197,2.36027983788371,2.00461209135377,DFS-Effi
156,58,14,812,19,10,29,9,33,v,1.942063492063492,1.9613271344040575,1.9561556329849012,1.9614356087262492,1.986397295930916,1.9495192307692308,DFS-Effi
157,12,34,408,11,25,11,30,88,h,1.75,1.8115942028985508,1.75,1.807142857142857,1.810077519379845,1.75,DFS-Effi
158,91,59,5369,58,9,33,3,93,h,1.9972421352702008,2.0953855809314907,1.9878781978211029,1.9757057644473424,2.4858059586987236,1.9729567307692308,GBest-Effi
159,85,89,7565,68,68,61,7,66,h,1.9994938787247896,2.356112134424865,1.978041477209715,1.9990757480137498,2.7194553781069684,1.9800785634118967,A*-Effi
160,36,11,396,26,8,19,1,4,v,1.9799308878256245,1.977327935222672,1.9758771929824561,1.9772337588112021,1.9931105359757697,1.97749515732596,A*-Effi
161,90,55,4950,45,43,90,35,94,v,1.9991730515221526,2.1649749666438334,1.9870247166535822,1.9811771561771563,2.504120000899679,1.9733246584255042,GBest-Effi
162,43,24,1032,29,11,42,6,6,v,1.9856005678649293,1.9885097307384698,1.9874982490544895,1.9882571793977446,2.031485676424716,1.9861799816345271,DFS-Effi
163,76,11,836,66,8,28,2,22,h,1.9946849028502562,2.0228804801542086,2.005086108956106,1.991763953302415,2.0350378237668147,2.0054385608430234,Bi-Effi
164,10,20,200,10,12,1,1,71,h,1.9806613139946472,1.9462833914053426,1.940332759609868,1.9475032010243278,1.945970695970696,1.9429629629629628,A*-Effi
165,22,82,1804,13,26,6,41,24,h,1.9951835198273011,2.0333228781213846,1.9785940044057084,1.979689366786141,2.1365011378703778,1.980598866052445,A*-Effi
166,74,18,1332,66,12,8,9,62,v,1.997220264662125,2.08561137796693,1.9910011975941493,1.9877834243042287,2.1233496993648333,1.9782220236765693,GBest-Effi
167,77,15,1155,32,8,16,14,59,h,1.995774081264977,1.994106460534636,1.9747890107987245,1.9725429975429976,2.049931841509388,1.9820599481917272,Bi-Effi
168,38,89,3382,35,29,19,83,85,v,1.9983306794563283,2.1821818507440636,2.0077110497088935,1.9986757165412028,2.3394092698557563,1.987359350519869,GBest-Effi
169,50,29,1450,47,23,10,2,86,h,1.9978444062815957,2.0748317279242197,1.9999036767904275,1.994041387256782,2.1192507927690016,1.9849513851565934,GBest-Effi
170,61,53,3233,18,33,10,20,15,h,1.9986579642018754,1.9806451612903224,1.994957243791063,1.9807812216481298,2.0982609848643365,1.981110142400465,BFS-Effi
