,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
42,57,57,3249,16,17,44,26,24,h,1.9929311768522715,2.1162257849124417,2.007342428862855,1.9954716803717711,2.237141576955507,1.9931967411292089,DFS-Effi
43,35,61,2135,8,58,19,29,55,v,1.998364154833185,2.0896746633811345,1.9906710828647043,1.986304873516998,2.1208944814111543,1.9851665838100474,GBest-Effi
44,89,61,5429,70,50,77,27,33,v,1.9990422602477684,2.1799076785842693,1.9953507174038818,1.9886242351491292,2.443862800452606,1.9912732885257045,Bi-Effi
45,75,36,2700,12,22,41,24,84,h,1.9967833288167414,2.0888430496711785,1.9810825481126693,1.9809135031625003,2.1798218184316043,1.973327812700545,GBest-Effi
46,74,77,5698,45,51,19,6,92,v,1.9992514056823938,2.283494705848679,1.9986932277481229,1.9934676172870336,2.470209245567112,1.9879729680765752,GBest-Effi
47,76,12,912,8,12,75,4,50,h,1.995704246640516,2.0105517068823673,1.9962266665695523,1.9916088409610242,2.021442745209132,1.9870419429764983,GBest-Effi
48,30,100,3000,20,86,29,18,42,h,1.9987954908686136,2.0829134166428602,1.9892996342444973,1.98897025939401,2.1920382037237687,1.9808362866625822,GBest-Effi
49,32,43,1376,27,35,21,41,95,h,1.9977358855852954,1.9187853593392938,1.8994530860298546,1.9175183071311757,1.929747115364048,1.9119043996526306,A*-Effi
50,41,76,3116,10,74,40,34,54,v,1.9987655542163616,2.2093862652643574,1.999196117600008,1.9924337318274836,2.2332282116286146,1.9905489278379687,GBest-Effi
51,89,61,5429,51,52,26,51,18,h,1.9992678079870605,2.176437787735049,2.0068420896475123,1.9935404615714059,2.4480917925655046,1.9924104730342829,GBest-Effi
52,73,16,1168,52,16,20,3,28,h,1.9952214871698815,2.0077632885189542,1.9927066431591889,1.9874810852624503,2.0364199754395953,1.988476586434909,Bi-Effi
53,42,44,1848,28,15,5,33,16,v,1.9957409023688457,2.0288964925310697,1.9986030417586038,1.9906459661363503,2.0813653189982677,1.9860602302833668,GBest-Effi
54,36,44,1584,17,32,18,34,50,h,1.9368675654445258,1.9231761838522992,1.913131568413747,1.916739379045818,1.9362434946173015,1.9138818896633625,A*-Effi
55,86,86,7396,28,75,10,86,1,h,1.9986208179833196,2.230667474212297,2.0228217778958224,2.0022288599362215,2.5679731937994483,2.009829488683469,DFS-Effi
56,45,100,4500,9,71,13,5,40,v,1.9987458690140494,2.24584695098233,2.0243025203068097,2.004618838292172,2.3928569148961945,1.9984513141275848,GBest-Effi
57,64,85,5440,10,30,17,36,88,h,1.994639916667352,1.9474062996775252,1.9369057540774985,1.9419656891608117,2.081315597437806,1.9372586373534046,A*-Effi
58,38,71,2698,24,27,10,9,52,v,1.9971387222672847,2.013543926071587,1.983436548769589,1.9808575568206912,2.1311750812195456,1.9692569967247826,GBest-Effi
59,67,12,804,28,12,21,2,7,v,1.9950301802759027,2.0086069183052864,1.9983857028104897,1.9889218899794556,2.017499604918643,1.9952226207360737,Bi-Effi
60,19,49,931,11,29,13,28,62,v,1.994316490650335,1.683358366657456,1.6080089962491808,1.6750128744375181,1.6841806696315098,1.6071857706454478,GBest-Effi
61,13,45,585,10,8,11,34,87,h,1.964939789368436,1.9720069229222152,1.952444610175402,1.9660900167126378,1.9757415072573978,1.9479956371094382,GBest-Effi
62,66,64,4224,34,63,57,9,23,h,1.9982798375427087,2.1655214591809484,2.012393545035112,1.9976819732259745,2.3428113784432587,1.9945505513460087,GBest-Effi
63,94,57,5358,30,6,66,23,58,v,1.9921530324330186,2.2828945929866165,1.9919480529675417,1.9883449737879628,2.477419670280161,1.9848520522158184,GBest-Effi
64,99,84,8316,50,11,15,44,44,h,1.9989229414126353,2.2935447723184588,2.005914745651503,1.9959176878511773,2.6187821338298334,1.9927546179168578,GBest-Effi
65,16,44,704,12,39,1,14,63,h,1.9952006580107065,1.9844058091840249,1.9673223178404369,1.971912317475597,1.9902212786524862,1.9652018677645526,GBest-Effi
66,11,77,847,9,53,7,53,34,h,1.9944011550826082,1.9153454725932644,1.9024173772985584,1.9048036262724906,1.9237568943095695,1.9120695502865752,A*-Effi
67,42,38,1596,16,8,1,38,26,h,1.9968391702701425,1.9955288008976588,1.985068222898993,1.9833452389573731,2.0372661337181954,1.9823500369087739,GBest-Effi
68,97,99,9603,25,51,38,8,6,v,1.9991210795039902,2.385639208854199,2.034980971130485,2.0059341636399433,2.7167753096948624,2.010728506996287,DFS-Effi
69,19,87,1653,13,36,16,27,11,v,1.9915437833567435,1.9841211131752003,1.981065547254711,1.9766643719230355,2.016653650486593,1.982487175482292,Bi-Effi
70,83,41,3403,17,14,12,35,8,v,1.9833630421865718,2.0418573818770933,1.9955280368473942,1.9906853129374948,2.1785833083376036,1.9933851487808076,DFS-Effi
71,58,62,3596,33,16,38,10,51,v,1.9945430605590724,1.924860379140303,1.9067390554246981,1.923827847603822,1.9651659952955174,1.9339511978756407,A*-Effi
72,42,62,2604,8,61,38,41,36,h,1.998503669475094,2.1187211377163675,2.001757815297394,1.9948831730383307,2.181086311419234,1.9881530720469085,GBest-Effi
73,74,15,1110,24,10,4,15,10,v,1.9610197286733948,1.9614702878196326,1.95478608396621,1.9616383625272922,1.972102552981105,1.9469720315723626,GBest-Effi
74,62,94,5828,28,66,3,9,76,h,1.9992223723110107,2.219877895917983,1.9985126962153172,1.993483225652265,2.455128674981615,1.9918298790799858,GBest-Effi
75,31,66,2046,9,51,1,25,4,h,1.996388533428717,2.0145883741905646,1.9987145556718564,1.990925570159042,2.0850624601270824,1.9962277784969769,Bi-Effi
76,22,16,352,8,5,10,10,13,h,1.9742353430884094,1.9827480345611521,1.9807652328143932,1.9754593477352413,1.984159141218803,1.9782000701813316,DFS-Effi
77,52,49,2548,48,14,9,1,9,h,1.9979698544033124,2.1419065628165823,2.011691336460285,1.9993678963790464,2.1990007314316697,2.002001621229812,DFS-Effi
78,75,88,6600,12,53,25,32,57,h,1.9993618917109157,2.073832480279732,1.978995060380449,1.9761367498067366,2.3895368511273887,1.9710339255153768,GBest-Effi
79,77,13,1001,13,10,65,2,93,v,1.9926022435009765,2.007250923971447,1.9764472476870756,1.984235846573632,2.021777901072112,1.9772090902669122,A*-Effi
80,33,46,1518,15,9,8,27,36,v,1.994437654189033,2.007978187229828,1.9775778986681258,1.9766897813353372,2.0409524637681313,1.9822469426621763,Bi-Effi
81,13,65,845,8,34,7,40,94,h,1.873815642713708,1.8654381644742024,1.8089640292837983,1.8586161368286047,1.8677574068358245,1.8083929344256067,GBest-Effi
82,55,13,715,8,6,45,13,33,v,1.9937476877320508,1.9905222697854081,1.9783250135530124,1.9790737115519854,1.9973998026062638,1.970123677079,GBest-Effi
83,44,34,1496,5,8,40,18,20,v,1.9900406990472181,2.031836479428005,1.9892592051363522,1.9843790874590952,2.0547008226513177,1.9923562813058933,Bi-Effi
84,78,38,2964,22,7,41,5,28,v,1.9882980870857607,1.956491056637875,1.9417285895611918,1.950876600671212,1.9983318629089803,1.9493297208219298,A*-Effi
85,81,25,2025,13,13,56,22,39,h,1.9973451892673575,2.079913871795453,1.999374418599772,1.9921165972778687,2.11628674545047,1.9911899966392255,GBest-Effi
86,76,38,2888,37,37,26,37,84,v,1.998686465667816,1.9327698902979247,1.9164926514664837,1.930289015599253,1.9567947432830137,1.911254618498404,GBest-Effi
87,42,83,3486,32,83,4,48,11,h,1.9987279554135597,2.1624274262507535,2.012450933372401,1.9981821766876946,2.2624874310731724,1.99849750641852,Bi-Effi
88,23,53,1219,8,31,22,1,71,h,1.9959849843367756,1.9958022570863838,1.969370905182861,1.9775120997860953,2.022496743110655,1.9718835570560946,A*-Effi
89,32,88,2816,13,44,29,8,85,h,1.9980263065941553,2.046009731453392,1.973619566244624,1.982832442768891,2.1485450605922902,1.9719432964493753,GBest-Effi
90,91,15,1365,66,5,30,7,100,h,1.9973583969043935,2.015644137413008,1.9837360549698237,1.9821856654581564,2.0479364276675773,1.9817772836692154,GBest-Effi
91,11,87,957,9,60,7,16,22,h,1.9913463774057116,2.0002688022570814,1.9832289162836905,1.9815082705998979,2.01181789058126,1.9792125647115135,GBest-Effi
92,24,87,2088,6,83,1,7,7,h,1.997874420973556,2.0129560651515637,1.99672560941193,1.9907583333619105,2.0847221495310944,1.990351182405517,GBest-Effi
93,41,39,1599,25,39,23,23,22,v,1.9962877772306165,2.029222636910366,1.9880698022934506,1.984089248763698,2.059906122839206,1.9796622585611177,GBest-Effi
94,94,87,8178,46,66,28,32,69,v,1.9995514879215084,2.489402464124969,2.0011179700062804,1.9921665418604064,2.69861436754776,1.9881294655407014,GBest-Effi
95,29,36,1044,24,6,28,27,67,v,1.987182838570862,1.9762242304645534,1.9605596957772073,1.9656613319546659,1.9944437973842764,1.961373653277711,A*-Effi
96,82,98,8036,82,98,40,2,22,h,1.9994057666555032,2.6216460565852957,2.0393237420123347,2.002936042110651,2.689577536928319,2.0145740159408705,DFS-Effi
97,66,45,2970,43,39,57,14,22,v,1.9984638278340587,2.1630759011614886,2.0130885272907095,1.995640863558187,2.2215312132394915,1.9989268086834913,Bi-Effi
98,13,78,1014,11,59,4,59,29,v,1.984420863072006,1.9642252386439645,1.95676056044845,1.9591104381142626,1.9775949153923233,1.961235123001798,A*-Effi
99,16,85,1360,8,13,8,60,74,v,1.9919110063798589,2.030867237076524,1.9936852223532122,1.9890816646534255,2.043845589426686,1.9869538220177687,GBest-Effi
100,38,41,1558,29,10,12,29,78,h,1.9962699825462835,2.0400138835096797,1.980325894522506,1.9794895724917678,2.057367157259702,1.9757501174780026,GBest-Effi
101,67,63,4221,14,38,16,32,100,h,1.9967779980428086,1.8810490767494432,1.8417697220530362,1.8762341048869056,1.911623136184808,1.8389856774630693,GBest-Effi
102,76,68,5168,27,40,71,45,43,h,1.9988853680368126,2.235661088905715,2.0073555877686227,1.995478160039488,2.438109847950474,1.9914531932405741,GBest-Effi
103,42,88,3696,34,29,6,29,82,v,1.9981144503667263,1.9938626053365578,1.9593634877770656,1.969653219857877,2.126860376699874,1.9523929016246315,GBest-Effi
104,77,55,4235,59,11,60,13,78,v,1.8330976826614094,1.8031595092037835,1.7455145809924377,1.8016068515285801,1.8064285424581894,1.7424831283455244,GBest-Effi
105,89,89,7921,11,89,73,34,19,h,1.9993094927198334,2.5413433007745523,2.0412352473774695,2.009424088414143,2.668684645563081,2.000364861184908,DFS-Effi
106,88,69,6072,5,47,54,40,10,h,1.998150361411882,2.470423775127286,2.0276010637466104,2.002507302479253,2.5529044838868566,2.0165762888945817,DFS-Effi
107,72,96,6912,60,55,62,64,3,h,1.998771368612592,2.310659869792862,2.031247687190077,2.002215626915179,2.5741256709181846,2.0142193879494013,DFS-Effi
108,41,64,2624,8,51,15,47,86,v,1.9986105625911876,1.937622123692564,1.9213726965280076,1.9312832707041898,1.9817691326749332,1.9053811525499762,GBest-Effi
109,42,61,2562,40,54,13,10,49,h,1.9987067340041316,2.1472767925156333,2.0013039440245675,1.9916351747427217,2.1960309754178247,1.9976179064089727,Bi-Effi
110,65,50,3250,29,34,35,23,32,v,1.9979693828408864,2.006714257096977,1.978466504791993,1.9760534549818924,2.131717856442169,1.9759194823807769,GBest-Effi
111,80,47,3760,55,22,46,21,11,v,1.9562560201021486,1.9526212333774038,1.9485417871704669,1.9320623645435364,1.9944092930729793,1.9530035827774572,Bi-Effi
112,96,62,5952,58,46,43,2,99,h,1.999435466817292,2.230794164832748,1.9843397231583702,1.9880698773666414,2.4631069506627012,1.9810487664655176,GBest-Effi
113,15,16,240,13,6,2,11,92,v,1.9735057856945613,1.9384181280226778,1.9136978186242048,1.9376051937903107,1.9390718136689662,1.9135236085400178,GBest-Effi
114,24,59,1416,22,58,21,28,23,v,1.9962043212416916,2.0221687068488503,1.9888750485457956,1.9862449729911844,2.0468974573399827,1.987471224215195,Bi-Effi
115,26,80,2080,6,80,6,62,21,v,1.9981742749503653,1.994085255432188,1.984186769293144,1.9800572682494477,2.0483969189699742,1.9797268913610495,GBest-Effi
116,14,10,140,7,10,9,2,21,v,1.9729877160571627,1.9693675477028831,1.9693092369189902,1.9680187645279867,1.9697626916050213,1.9786260768396644,Bi-Effi
117,11,12,132,9,8,11,9,30,v,1.5500002384185223,1.60715358586381,1.6072782605592186,1.6750078677512084,1.6072425061780016,1.6389306103994745,DFS-Effi
118,28,73,2044,8,48,1,5,59,h,1.9979340484495016,2.0193281989376084,1.9845626824000275,1.983940733684213,2.087902948155328,1.9775478151561003,GBest-Effi
119,39,12,468,34,6,32,10,3,h,1.95786348628177,1.951342824516582,1.9465923816523234,1.9371973294512286,1.9537821794257482,1.930746520172572,GBest-Effi
120,35,42,1470,8,33,29,42,11,v,1.9887924977891067,1.9865727782241354,1.9848815196374883,1.9811381665658223,2.011127403640552,1.983508429516657,Bi-Effi
121,52,14,728,21,6,43,5,3,v,1.990225300405934,2.0067196927618287,1.9973018074257904,1.992089630420495,2.014399624713861,1.9950685783239708,DFS-Effi
122,79,98,7742,72,5,41,39,85,v,1.9959581860335234,2.5121383454063904,1.9964036751282581,1.9896293787902062,2.7198639614755638,1.9817059995871882,GBest-Effi
123,19,72,1368,13,20,7,22,24,v,1.9906268232426831,1.9615274292833211,1.9574113408956213,1.9554061498071018,1.9813973730178716,1.9562148248412075,Bi-Effi
124,23,31,713,11,8,19,27,53,v,1.9920699503158206,1.9858082354422975,1.9764619387920157,1.9769695109285377,1.9923323372111588,1.9692408567055102,GBest-Effi
125,41,70,2870,23,26,26,16,43,h,1.9979682039934685,1.934942131467567,1.9200590567565543,1.9289111321819152,1.9740600486558284,1.9168294800436807,GBest-Effi
126,76,15,1140,74,13,72,8,37,h,1.9645624778467532,1.8915152392285508,1.8584138185021055,1.8797487577637644,1.9004884556674224,1.8566368820447234,GBest-Effi
127,33,93,3069,32,13,10,62,29,h,1.9975229432082011,2.1775607614099433,2.0074806909782943,1.9905850631075923,2.290707857408893,1.9914652243772775,Bi-Effi
128,36,80,2880,29,55,18,47,45,h,1.9985600443106257,2.029956675952917,1.9749138928350711,1.9749262837352288,2.1362506622287816,1.9671839787009988,GBest-Effi
129,38,96,3648,19,40,8,92,11,h,1.9982952543159787,2.063307955540769,1.9998811203182443,1.990949113064325,2.217757815911825,1.9971097954159172,Bi-Effi
130,82,47,3854,73,8,44,9,24,v,1.994538088807377,2.0683150400917563,1.9966355248632266,1.9828607651998105,2.3714476740992576,1.982849747891083,GBest-Effi
131,44,64,2816,41,41,18,63,58,h,1.9976206994074555,2.1818401833836116,1.9854168272382786,1.9826772035004736,2.254560569671022,1.9919642014321126,Bi-Effi
132,71,62,4402,62,41,58,14,51,v,1.9989866511009615,2.2121331518238403,1.9940854406642063,1.9878890047112798,2.388576481337985,1.9866644203141388,GBest-Effi
133,23,47,1081,12,15,15,12,0,v,1.9918441329082932,2.0135672890716347,1.9994519901206846,1.9922120240936196,2.031732717298825,1.9950209855074559,DFS-Effi
134,21,34,714,10,5,6,19,43,h,1.9847412294095133,1.968171201819823,1.9561740756129442,1.9594283925165188,1.979487397635556,1.9669117557802036,A*-Effi
135,60,11,660,21,10,3,7,98,h,1.994572049704947,1.9588569606270072,1.952764638128066,1.9593476683771303,1.9672285576448036,1.9486598773666857,GBest-Effi
136,74,41,3034,48,30,24,9,41,v,1.9984883925440353,2.11742617445923,1.993630821728697,1.9883376886891835,2.230814285223895,1.9910078143384395,Bi-Effi
137,84,59,4956,71,55,2,50,37,h,1.999231007961333,2.4389680153942406,2.015338762940244,2.0004350138394296,2.4866611659846907,2.0012305599739753,DFS-Effi
138,39,89,3471,23,55,5,76,72,h,1.9986164769408445,2.015608794756789,1.9736134423956182,1.977251518944783,2.138437169902946,1.9761555065264762,A*-Effi
139,99,100,9900,61,41,43,82,76,v,1.9994161569586444,2.5575245603551764,2.0019757910412395,1.9944893075753853,2.7251038457185284,1.986561744053974,GBest-Effi
140,13,91,1183,9,6,3,79,10,h,1.9948831977427006,2.0328072385327935,2.0015422130445426,1.9942225610633249,2.0432874061084654,1.995790816792455,Bi-Effi
141,20,69,1380,18,32,20,3,31,v,1.9950528455911454,2.001040326331538,1.9922945194807955,1.9885526825158704,2.0400093549466014,1.9831663855043833,GBest-Effi
142,73,22,1606,30,20,19,15,95,h,1.9979928466022143,1.9642219006196033,1.940485495300679,1.950670019857899,2.0906104476596976,1.9405266275770794,A*-Effi
143,26,47,1222,9,12,5,13,76,h,1.9885409224837844,1.8899277295305321,1.8574311934054655,1.8891419280637685,1.8960330642412526,1.8500836779186844,GBest-Effi
144,17,83,1411,8,66,7,36,43,v,1.9966324882429238,2.0172708100203156,1.9876887063833517,1.9852173986515809,2.0461034825213242,1.9842441147541532,GBest-Effi
145,78,31,2418,17,29,22,26,91,h,1.996171014425791,1.8792492478750789,1.838044633226178,1.8778276047779563,1.8933625006211496,1.8363488542947595,GBest-Effi
146,31,40,1240,8,21,20,26,57,h,1.991061091246476,1.9780561484512922,1.9594083118900478,1.9635417537678328,2.006202477412454,1.9580145359330823,GBest-Effi
147,12,79,948,9,6,5,45,4,v,1.9942071599404123,2.0150493330068047,1.9985498746101722,1.994535736105806,2.0230948601053225,1.9952421580792188,DFS-Effi
148,91,72,6552,85,34,87,27,80,h,1.9993916972222165,1.8899341623575712,1.841980226337351,1.8909694071713328,1.9279002573123987,1.8376377869508607,GBest-Effi
149,41,41,1681,12,27,12,33,59,v,1.997374578273635,1.9021123150403059,1.8714041662068803,1.8997802142790414,1.911335469724245,1.8657344652740626,GBest-Effi
150,72,72,5184,53,13,21,24,99,v,1.9976708691753795,2.14772676515247,1.9726664906554423,1.9794118157869867,2.5557089718996546,1.9683978074586763,GBest-Effi
151,62,98,6076,26,31,11,66,53,h,1.998876785520973,2.1120844430530923,1.9844440353043946,1.983198426193149,2.4076070943173895,1.9816809344342898,GBest-Effi
152,95,51,4845,66,51,81,9,34,h,1.9990993882326011,2.068373502023152,1.9940655790835344,1.9881766941869692,2.322216542971188,1.9809924590247379,GBest-Effi
153,11,23,253,6,11,2,1,45,v,1.9788548819218925,1.9468915694638884,1.943016638641495,1.9470910714581868,1.9512315262262427,1.9454527490091391,A*-Effi
154,69,23,1587,32,5,37,23,66,v,1.9939604099717583,1.997473585997796,1.970321001238791,1.9716580237852925,2.0662386946297806,1.9753830694820196,A*-Effi
155,66,92,6072,29,84,50,29,55,v,1.999425030461878,2.5890439151885056,2.033879989564654,2.001136441696846,2.5625591977148843,1.9973102651683,GBest-Effi
156,94,82,7708,33,17,36,76,88,v,1.9985954611430508,2.4989345590739704,2.00521618927434,1.9997249252374139,2.644853863645655,1.987584244151459,GBest-Effi
157,97,37,3589,20,6,35,2,29,h,1.99803674084237,2.056745830658083,1.9943584350901324,1.9892089426486392,2.3059502241261525,1.988560153359714,GBest-Effi
158,48,18,864,25,13,19,8,39,v,1.9959841885566831,1.971092922022669,1.9613752119007257,1.9641474397642953,1.9933448497804442,1.9706360657473305,A*-Effi
159,49,13,637,23,8,36,12,33,h,1.9913006047188886,1.9768379898056225,1.9716171902330384,1.9671405079153095,1.9882410129312231,1.96797437424717,Bi-Effi
160,45,50,2250,29,45,30,25,65,v,1.998103740614352,2.072205440071371,1.9802302397044116,1.9789119953289749,2.1477559646366604,1.971862827739658,GBest-Effi
161,59,91,5369,24,57,18,56,44,v,1.9989707625034376,1.9591832486736322,1.9519279862103875,1.9490930641815014,2.1074166982832656,1.9595155670784,Bi-Effi
162,84,30,2520,64,21,46,4,55,v,1.9980432100582375,2.062097121883007,1.9857176393135776,1.9822019347483395,2.1634579780093777,1.9838960660594607,Bi-Effi
163,49,78,3822,6,47,24,49,73,h,1.9975302884972197,2.043586483190423,1.9710434172255726,1.971691663972321,2.2018600103414223,1.9624834695345612,GBest-Effi
164,54,94,5076,5,76,23,8,89,v,1.9992695635199174,2.4374096858107372,2.0104965515015722,2.0002280385925837,2.4849754094183707,1.991502366186253,GBest-Effi
165,42,61,2562,38,59,40,2,11,v,1.9983209811041085,2.1356981836327646,2.0150003549122006,1.99970155322952,2.21708115394633,2.0020248063065624,DFS-Effi
166,52,39,2028,11,24,39,16,6,h,1.9977036995183668,2.108285714139737,2.0095833249211843,2.0009102656573328,2.148653114253783,2.00609157920437,DFS-Effi
167,83,37,3071,16,34,56,17,11,v,1.9987526164094993,2.1883973947070468,2.0189944119000347,1.9958997945544683,2.2313374206965144,1.9970411525508003,Bi-Effi
168,47,17,799,36,10,1,2,50,v,1.9905077771740967,1.9916889763373775,1.9694011041806427,1.9764401424099844,2.001622575724968,1.9669929552024987,GBest-Effi
169,38,95,3610,20,72,9,64,50,v,1.9987026460949142,2.014925794643428,1.9787626975582078,1.9757687224313734,2.1432796074256455,1.973649579337064,GBest-Effi
