,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
31,96,26,2496,81,25,13,24,78,h,1.9984970348221016,2.113910607339899,2.0052056790919024,1.9962053468305165,2.178233019368773,1.9891232822560485,GBest-Effi
32,20,51,1020,14,11,20,3,42,h,1.988695935192385,1.9461822628172585,1.9417864643820244,1.9451384564788943,1.9547745905792249,1.9418985147375625,A*-Effi
33,37,67,2479,5,57,30,18,35,h,1.9967876774399231,2.1286692034817265,2.0038079327556875,1.9922588560451242,2.1779069502878374,1.9935298586339167,Bi-Effi
34,48,67,3216,25,31,19,53,42,h,1.9978564760215938,1.9787359054049296,1.9582675056455114,1.9627159335052542,2.06451397768888,1.9716943563709703,A*-Effi
35,63,75,4725,38,31,58,60,99,h,1.9986207165325167,2.084684440444637,1.9755948248436714,1.98298002352914,2.291395539357228,1.9728942953478557,GBest-Effi
36,10,61,610,5,56,9,50,14,h,1.9912164546347384,2.0021056590572073,1.9950079836986938,1.9915979794365342,2.0060497172544713,1.9977056718191482,DFS-Effi
37,20,27,540,18,11,7,25,66,h,1.9849522229318466,1.9679860592472007,1.9533125859732468,1.9619920977964078,1.9721291591823036,1.9619532733081202,A*-Effi
38,72,10,720,45,8,72,9,57,v,1.9937977376101095,1.9708891613021342,1.9635321655693088,1.9688832042173061,1.980599147396476,1.955168481485983,GBest-Effi
39,20,26,520,10,22,3,7,4,v,1.9931010747118083,1.9887351123705497,1.9869172812489304,1.986335997641234,1.9949776848348435,1.9906509540764938,Bi-Effi
40,71,91,6461,13,31,14,86,46,h,1.9966133482021153,2.080171919687846,1.9813595659985077,1.9852235746048321,2.3783788911783548,1.9743344819130721,GBest-Effi
41,77,54,4158,31,30,40,53,79,h,1.9976944803084853,1.9974248459012016,1.9708634285893325,1.97111613546101,2.145033965094053,1.9585457242806465,GBest-Effi
42,88,64,5632,79,19,33,50,78,v,1.9985236753311764,2.4157842241891974,2.0017596935652677,1.9956511821724057,2.4776707443994965,1.9832097894242462,GBest-Effi
43,17,10,170,16,10,4,9,19,h,1.9744374823147153,1.9731604060373058,1.9729104522788377,1.9728969178144438,1.9738985971364007,1.9737793426055932,Bi-Effi
44,62,58,3596,25,5,45,11,78,v,1.9900435015237163,1.9874593364472997,1.9537463279213765,1.9624981439305622,2.1180791863393043,1.9616977733815304,A*-Effi
45,50,77,3850,27,15,46,35,30,v,1.9963000248238496,2.0676791753841806,1.9922725671719617,1.9864796635336348,2.251084651788564,1.9837276262651846,GBest-Effi
46,82,41,3362,48,19,56,38,28,h,1.9978241041874731,2.017543062036509,1.9853088348887544,1.976107449923107,2.153385093245902,1.9868753333647686,Bi-Effi
47,92,65,5980,62,37,41,62,19,v,1.9992040749017144,2.1190061398744517,2.004696588522612,1.9927675285569073,2.3862940137058937,1.9913093625426952,GBest-Effi
48,87,67,5829,62,9,7,49,39,v,1.9961711929941817,2.462189008473604,2.0232178670654553,2.0021226986544582,2.50724771448688,1.9960901093592915,GBest-Effi
49,39,37,1443,27,7,16,17,74,v,1.9875004768369309,1.9654501389948882,1.931938972345168,1.9531081068404397,1.9991271288105272,1.9309151893679966,GBest-Effi
50,39,87,3393,15,41,24,87,57,v,1.9982500332875253,2.1363464011146585,2.002553872076981,1.9923906284664716,2.2044354489389666,1.9911272986789093,GBest-Effi
51,34,24,816,29,8,34,7,40,v,1.9908607285644369,1.9609072261931848,1.955086878643407,1.9469064834827932,1.9730979412478686,1.9438747063553778,GBest-Effi
52,94,70,6580,43,13,92,27,15,h,1.997795910654002,2.2097220578851386,2.01004275071922,1.9973973422214035,2.511120278824107,1.9988773460722271,Bi-Effi
53,50,84,4200,27,27,5,61,24,v,1.9959322202768959,2.1607924669065053,2.01017725577124,1.9964148894302651,2.313164934240442,1.994942852206799,GBest-Effi
54,64,90,5760,55,50,4,41,36,v,1.9991132090696824,2.1188482989790596,1.988701962840487,1.9856069881408858,2.3854511745649383,1.9801706704897635,GBest-Effi
55,64,27,1728,58,15,29,16,77,h,1.9977442576172457,2.057379559523455,1.9842035261022344,1.9823117747715657,2.081847323866471,1.9789003499494153,GBest-Effi
56,57,94,5358,32,50,52,27,90,h,1.998883511720492,2.069602941463444,1.9694484699116077,1.9791292859471497,2.346911280313745,1.965710455526438,GBest-Effi
57,84,59,4956,46,57,54,23,26,h,1.9991832964875267,2.046367367007431,1.986416663618177,1.9805492643261553,2.3031713749403546,1.986010465117526,Bi-Effi
58,91,94,8554,47,32,62,22,85,h,1.9991364476030438,2.065911583323265,1.9801564073239017,1.9749723600484241,2.461240150457055,1.9689673430340213,GBest-Effi
59,24,22,528,14,8,20,6,84,h,1.9877715742714617,1.9183977238610441,1.8981599268992984,1.9173694138786361,1.9229086153481054,1.8978033112213606,GBest-Effi
60,27,76,2052,23,20,16,58,97,v,1.9965780057066977,2.0558832829477764,1.9873423839475204,1.9854309308815432,2.090788100708259,1.9796991345559263,GBest-Effi
61,83,14,1162,46,6,45,2,65,v,1.993357878180487,1.9405213939172814,1.9296112816677662,1.9359647590316809,1.9546717049070592,1.9442401127354358,A*-Effi
62,34,64,2176,27,44,20,63,16,v,1.996826170850145,2.022901374371312,2.00085228779037,1.9942951057017007,2.09013052198084,1.9957541518651385,Bi-Effi
63,100,77,7700,42,27,48,27,33,v,1.9963134620798053,1.8993352482037351,1.8725694085961269,1.89039665146479,1.9371278344573375,1.8692866124370549,GBest-Effi
64,27,50,1350,19,24,16,27,41,v,1.9948774716608744,1.9433682332674422,1.929199268575934,1.9373370570281034,1.9572792311859608,1.933606271033164,A*-Effi
65,72,86,6192,11,32,41,85,95,v,1.9987464517074287,2.3551818839814143,2.002885845150725,1.9960234909060846,2.4910300838516735,1.9907951583989767,GBest-Effi
66,86,17,1462,12,7,23,14,25,v,1.9938507776277339,1.9868740793124096,1.9775507908645769,1.9767492479707238,2.0189850838260246,1.9815183800041123,Bi-Effi
67,18,81,1458,7,44,1,77,25,v,1.990764016067546,1.999666306954101,1.992420124312234,1.98874935133159,2.027388956559073,1.9862140367168482,GBest-Effi
68,52,13,676,47,12,52,10,82,h,1.9952577118798986,1.9049166466045564,1.878935585610599,1.9035651533960503,1.910483985804357,1.8732866246038098,GBest-Effi
69,18,18,324,6,16,12,11,16,v,1.9777082266035042,1.9705829856998767,1.9690321789732579,1.9670476005042286,1.9725882231084344,1.96799085472826,Bi-Effi
70,24,100,2400,24,50,16,67,22,h,1.9963592387321079,2.064800572417103,1.9840044069918692,1.9811237340426024,2.115879971837079,1.9774480350100418,GBest-Effi
71,70,24,1680,9,21,60,9,77,h,1.997919137851481,2.061155978596993,2.0014246649766303,1.9921885768544838,2.0846123522751423,1.9866840100902308,GBest-Effi
72,18,40,720,8,24,9,24,85,v,1.1666669050851888,1.3000071525062142,1.1672021063646472,1.4166723886798236,1.1669727024356695,1.1666895543264033,DFS-Effi
73,70,76,5320,56,76,56,7,21,v,1.9992251950022908,2.4183982441305574,2.0391371203839923,2.007255969828125,2.5114240478052485,2.0083039168183294,DFS-Effi
74,89,50,4450,34,22,89,37,64,h,1.9989279763472096,2.1731269693324275,2.0104931711299256,1.9970294694699742,2.35508170811989,1.990311523976283,GBest-Effi
75,16,44,704,10,5,10,41,74,h,1.993190656531541,1.9872110449734983,1.966149702158848,1.9752618515690243,1.990652902745206,1.9642337596140167,GBest-Effi
76,69,23,1587,66,13,41,14,57,h,1.9964285441621006,2.0067398930538833,1.9766968325866898,1.9768316161580375,2.047557292877278,1.9785185666267782,A*-Effi
77,75,67,5025,53,35,74,54,88,v,1.9758436932093455,2.0211648316676962,1.980566479221157,1.9780069810046461,2.2273275524099008,1.978512885077143,DFS-Effi
78,42,94,3948,20,24,35,65,0,v,1.9989242545952393,2.2779569831527726,2.0323583531203258,2.0042611916035646,2.3575310768658175,2.0223568527455584,DFS-Effi
79,68,13,884,34,10,46,10,6,h,1.990809762228046,1.9931768302289363,1.9898019284538795,1.9858319699397655,2.012190800002153,1.985934672464392,Bi-Effi
80,18,46,828,10,46,13,4,26,v,1.9962468534446574,2.008878428144632,1.9962442801890736,1.9914768121194535,2.015950213165541,1.9936332765549292,Bi-Effi
81,16,50,800,12,36,9,19,48,h,1.9947901837289046,1.9612309336971299,1.9364624281858598,1.9542853305724117,1.973248041343036,1.9468317120145207,A*-Effi
82,60,39,2340,7,11,23,9,90,h,1.9934032373132875,1.9931959892768232,1.9630650580122495,1.9661499563511398,2.076027320386918,1.9576248426139446,GBest-Effi
83,17,28,476,11,19,16,13,4,v,1.9892971998620492,1.9905177749227465,1.9878446486821988,1.983219533238226,1.9942222242351821,1.986464824739206,Bi-Effi
84,68,79,5372,20,38,21,52,61,h,1.9971543355278483,1.9366376776652605,1.89757746172468,1.933378941365576,2.0119482362924765,1.8941602411394292,GBest-Effi
85,89,90,8010,78,48,72,19,78,v,1.9994253632460186,2.161525278781004,1.9902189289783272,1.9844842901733433,2.535338185822237,1.981365632167977,GBest-Effi
86,42,46,1932,42,8,29,37,35,v,1.9940662507017528,2.082951477901174,2.0036496357261613,1.992773326013244,2.097344376476597,1.9920226298288486,GBest-Effi
87,64,22,1408,5,16,53,21,59,h,1.9941744068409188,2.0351685224871208,1.9916415580926852,1.987870155178646,2.051144473278465,1.987423290912706,GBest-Effi
