,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
54,73,40,2920,55,15,41,23,77,h,1.9984254346886812,1.9895852773270768,1.9573842722895125,1.9623232532129475,2.094150335518234,1.9550428433108982,GBest-Effi
55,39,97,3783,14,49,4,86,94,v,1.9984822118530574,2.084873460498608,1.989396054315689,1.9861339512479066,2.2240986293034215,1.981242333164439,GBest-Effi
56,61,58,3538,43,52,48,6,3,v,1.9988606120342085,2.2554903467115395,2.02089586438355,2.0028255276471936,2.3118720606577163,2.007211888080511,DFS-Effi
57,81,25,2025,75,9,65,21,34,v,1.9975682558384813,1.9987699786699493,1.9767767227566795,1.9737392440807031,2.068416379693295,1.9801686521883117,Bi-Effi
58,69,40,2760,63,30,56,38,6,h,1.979633099908202,1.9534928341726918,1.9501527024198366,1.951293853791225,1.9713106115212824,1.9422149708867407,GBest-Effi
59,88,99,8712,35,60,48,80,6,v,1.9983914905908695,2.196518899973302,2.0244788482179645,1.9963447344325265,2.5843793521334946,2.0103912379304223,Bi-Effi
60,34,99,3366,11,44,10,32,21,h,1.9983047529778983,1.9172375041565406,1.8783235969743854,1.9039930890856396,1.937289043397696,1.8731274404622087,GBest-Effi
61,66,20,1320,54,6,42,4,70,v,1.9966876090189363,1.9697816945636113,1.9567813501749804,1.9579646716037895,2.0063723748431226,1.9462688532367967,GBest-Effi
62,23,18,414,5,12,14,11,30,v,1.9880381582127744,1.9165119457134212,1.8890383792731806,1.908214045884673,1.9192543363951402,1.8887069237280611,GBest-Effi
63,18,63,1134,16,48,4,16,23,v,1.9951997152430234,2.009747712402033,1.9940562476933335,1.9897167037871764,2.0382015608576127,1.9895173113040068,GBest-Effi
64,91,37,3367,83,19,8,2,28,h,1.9976268621695839,2.1965234776945888,2.0225512765161,2.001778586026905,2.2797561578073577,2.002320748449402,DFS-Effi
65,67,39,2613,40,8,43,6,41,v,1.9900567620151672,1.9324025045355546,1.9174006704980615,1.922368147152207,1.960557308792695,1.9245084420587433,A*-Effi
66,71,36,2556,16,9,45,15,6,v,1.9922558396165904,2.051622629738489,2.000495170542072,1.9917391782028737,2.1712227693627724,1.9900859216121334,GBest-Effi
67,69,24,1656,55,11,51,11,18,v,1.8995100423400908,1.9307020471762273,1.921231315271984,1.9142091204334266,1.9397784295370344,1.919416804770608,DFS-Effi
68,78,15,1170,25,11,40,5,25,h,1.9921982133595737,1.9774329869353922,1.9719082509753747,1.9722941209888436,2.0033979515134512,1.976346103122991,A*-Effi
69,14,34,476,5,27,4,18,55,v,1.9914206231913427,1.9567250666993243,1.9491952879930223,1.9523180948804684,1.9612807405026738,1.9468133630726525,GBest-Effi
70,62,21,1302,9,14,44,15,6,h,1.9945616039341343,2.030775065727607,2.0014198517725124,1.9965021161587253,2.060393351988112,1.9982263345800457,DFS-Effi
71,29,91,2639,22,12,2,10,15,h,1.996097300150503,2.111920492450773,2.0000790122345613,1.9945726413475593,2.202718773765287,1.9933508617893192,GBest-Effi
72,55,68,3740,11,41,10,47,44,v,1.9983628999241096,1.9407998604506924,1.932587629963223,1.9400518637175832,1.9825304923870974,1.9352941949097882,A*-Effi
73,91,47,4277,40,35,62,14,37,v,1.9989290618500246,2.244818515994167,2.0033018411720818,1.9921897974172476,2.390415639342641,1.9917044962130945,GBest-Effi
74,57,98,5586,42,32,40,61,40,v,1.99868019583819,2.213195720527209,1.9987805381793358,1.9905113454592724,2.427180011055567,1.9882933328882297,GBest-Effi
75,94,46,4324,12,37,64,37,69,v,1.9990881227267976,2.183623741182089,1.9804828464531417,1.9872073054434924,2.3425049444255897,1.9750693039659881,GBest-Effi
76,19,64,1216,5,37,2,54,16,h,1.9965879136226499,1.9469966154755478,1.9329166490648522,1.9364735352495095,1.9589253740122707,1.9733952787845732,A*-Effi
77,44,60,2640,27,44,20,43,12,v,1.992313671676281,1.959078985187221,1.9510858453917201,1.9507754580693124,2.00497861145797,1.9477766073731582,GBest-Effi
78,18,81,1458,14,16,14,33,13,v,1.9921548790053878,2.0041241510337393,1.9913569153845612,1.9855352043392065,2.049216502759337,1.985174143213362,GBest-Effi
79,100,41,4100,65,25,26,29,79,h,1.9990483097052918,2.180137020659297,1.9931641078463267,1.989333477919665,2.332320558678256,1.9858101329271052,GBest-Effi
80,95,58,5510,55,28,26,45,95,h,1.9992080358475977,2.2015689903973374,1.9869736854415374,1.9833839483146232,2.4183515192058778,1.9809147953377437,GBest-Effi
81,62,17,1054,27,6,7,4,36,h,1.9871901960712748,1.9902477013842685,1.987303004104563,1.9845090553314955,2.0143032777649,1.9829902720937422,GBest-Effi
82,60,14,840,43,7,48,4,85,v,1.9956426278321873,1.8797967974940453,1.8525585016504111,1.8706342479626212,1.8856628111875575,1.8796892530599705,A*-Effi
83,73,76,5548,49,5,32,19,19,h,1.99846983943844,2.148425065786025,1.9991839694136502,1.9917059352678712,2.4103380674755788,1.9888552942772564,GBest-Effi
84,25,64,1600,12,22,2,28,12,h,1.9970501580971383,1.9897994644704586,1.9833185713678845,1.9823696391577275,2.0244043832371004,1.980089802029246,GBest-Effi
85,41,36,1476,8,31,27,36,81,h,1.996404847819294,1.9792544868570432,1.961059390068008,1.9648216637279918,2.0122560397287335,1.9521156219631561,GBest-Effi
86,13,80,1040,13,71,8,55,74,v,1.996667846096164,1.969306208503696,1.9554895314963727,1.9617047149823228,1.9861299580934155,1.9432758377729202,GBest-Effi
87,89,79,7031,36,21,63,74,94,v,1.9992953141698375,2.4787676103203453,2.0116990146510343,1.99839171000855,2.577281064869511,1.991366842949279,GBest-Effi
88,12,49,588,11,27,3,32,56,h,1.990480114579513,1.944593852999295,1.9259468434979163,1.9363822256710808,1.9510895669100952,1.9397000456412985,A*-Effi
89,77,23,1771,39,10,67,11,5,h,1.9944378029180063,2.0212018165463617,2.0041995783557742,1.9954445620366146,2.0808566951835554,1.9972529104253618,DFS-Effi
90,81,84,6804,50,70,34,13,78,v,1.999504563487976,2.4988893775385757,2.019987470577945,2.0052723202091363,2.608818623086927,1.9899086080074433,GBest-Effi
91,43,93,3999,34,24,18,3,93,h,1.997233772796401,2.020828379414403,1.9739765468051962,1.974248644058176,2.1911491075227687,1.9700088362714572,GBest-Effi
92,64,75,4800,48,47,36,43,92,v,1.9990780849680567,1.9540383226515619,1.934942096607499,1.9453335412975439,2.0796371008793515,1.9359687074550762,A*-Effi
93,29,97,2813,26,43,7,54,93,h,1.9978604471508934,2.0424517364562256,1.973725671098895,1.9734405891636144,2.137070873501651,1.9669842399958881,GBest-Effi
94,78,38,2964,65,38,71,4,37,h,1.9977044432061106,2.002628589971823,1.9722294836625818,1.9768589086946922,2.105091257852455,1.965897516334031,GBest-Effi
95,63,72,4536,59,58,47,70,53,v,1.9991267724679842,1.9902013661830904,1.9731431696668618,1.9692044410767546,2.142511325831916,1.9625679617446274,GBest-Effi
96,84,64,5376,6,18,66,37,23,h,1.9984663153571982,2.454134370396195,2.055380014545892,2.0086185264920875,2.562699694743947,2.003323251948495,DFS-Effi
97,67,50,3350,20,12,64,21,0,h,1.997958858862051,2.172363133378626,2.0130026876131395,2.001152336995401,2.272334323851038,2.031887602934983,DFS-Effi
98,26,28,728,7,17,3,1,85,v,1.9941057346686524,1.9594294706300472,1.9498353028883482,1.957233581370323,1.9695192944194548,1.9587564701473723,A*-Effi
99,73,22,1606,48,21,32,19,65,h,1.9975191665558911,1.9902953899213516,1.9697240052408955,1.9718844398534712,2.0349125869667213,1.9704847117540931,A*-Effi
100,20,87,1740,12,14,15,49,53,h,1.9882638266821107,2.026494535677286,1.9695576637520866,1.977258374989282,2.0607623745674717,1.9791432815350765,A*-Effi
101,67,24,1608,11,21,65,14,33,h,1.9967883096364232,2.048273778726101,2.001745533192573,1.9947039617438191,2.0853131356904453,1.9927846794441064,GBest-Effi
102,59,91,5369,32,26,11,24,49,v,1.9985169232602282,1.9692563233683908,1.9437558226258367,1.9586899217963993,2.1251632538118193,1.9423802499877434,GBest-Effi
103,53,36,1908,43,28,43,23,65,v,1.9979590557444413,1.9120590853800108,1.888665027498083,1.9063036924919468,1.9410861804098816,1.8733452606148566,GBest-Effi
104,100,63,6300,63,24,48,42,53,h,1.999221893740103,2.142982318435,1.9890027573732172,1.982606084751887,2.456312592528767,1.980095637720475,GBest-Effi
105,97,38,3686,88,8,39,25,23,h,1.9945387865287643,2.2392249297551685,2.013842263398077,1.9987339205118035,2.3349574720222437,1.9987249086990626,DFS-Effi
106,84,98,8232,52,86,1,33,67,v,1.9995735709278823,2.6062174877711533,2.0228387599210613,2.004956776195179,2.7014333962019688,1.9936335313241027,GBest-Effi
107,89,35,3115,58,5,76,33,82,v,1.9986708179043617,2.065697913896435,1.9837214972256438,1.9825889261918672,2.1748665922822945,1.9836653563403095,Bi-Effi
108,61,20,1220,52,14,33,19,91,h,1.9931917277802245,1.985083116485924,1.9651026860348142,1.9671577282046795,2.027260285688107,1.9595378264245804,GBest-Effi
109,92,76,6992,35,11,4,32,80,v,1.9964284764195401,2.146280174653916,1.9788234477440527,1.9840318742333338,2.47421735972775,1.9715438931127456,GBest-Effi
110,56,46,2576,25,22,25,26,91,v,1.9975392601444635,1.9212183332291723,1.9089221081553536,1.9149483714123108,1.952920620198953,1.9169757335365285,A*-Effi
111,48,24,1152,27,23,18,14,29,v,1.9960247032503267,2.002472790830236,1.979986359543001,1.9758431204900897,2.0278499032023487,1.9655756749451072,GBest-Effi
112,100,12,1200,84,9,15,3,83,v,1.9969476491529314,2.022316695200379,1.985352106919755,1.9892387958154365,2.044101727657833,1.9807707021146521,GBest-Effi
113,64,76,4864,29,30,14,69,79,h,1.9987853990740003,2.1035189027420444,1.9838343887004835,1.9846998267047145,2.329418551702414,1.982445380086896,GBest-Effi
114,24,66,1584,22,64,18,19,94,v,1.9980828921776081,2.053212796078088,1.9866271329628304,1.9858380973632808,2.0672297684113614,1.9837633242105328,GBest-Effi
115,76,42,3192,28,35,30,16,33,v,1.9986355239326086,2.1224314423098756,1.9902203272614045,1.9870864076943409,2.2381313480608416,1.9899958284579449,Bi-Effi
116,25,50,1250,21,21,16,3,89,v,1.9957116896656877,1.9774128102808732,1.9650583097464396,1.9679757453660147,2.014790633893149,1.9540841973040073,GBest-Effi
117,40,18,720,10,7,24,10,43,h,1.987410835411662,1.9854563341389229,1.9757779136448819,1.974876987208682,1.9943811493849088,1.9647918455389697,GBest-Effi
118,22,30,660,20,16,15,8,88,h,1.992216496087234,1.9258483563596722,1.8979006884007958,1.9231248958718674,1.933947255509877,1.8991450232867035,A*-Effi
119,21,68,1428,19,40,7,25,86,v,1.996723592504503,1.9858611301141875,1.956787601334374,1.9660177995240005,2.021068084596985,1.9510090040639305,GBest-Effi
120,54,95,5130,31,14,1,76,2,v,1.998996904568238,2.3828460856419706,2.039682453388428,2.0089434956927033,2.4582275832887834,2.0228486666202805,DFS-Effi
121,88,41,3608,42,15,67,5,13,v,1.998376568819758,2.07108949525431,1.9997034740616217,1.991016543992607,2.2389811690442314,1.9916405933215904,Bi-Effi
122,69,72,4968,57,68,50,55,78,v,1.9993353470709843,1.9984383738686384,1.9644585476733731,1.9651715192723271,2.2043256193147753,1.9504378674115328,GBest-Effi
123,19,36,684,17,26,18,4,6,h,1.9927888088120378,1.9899483623398204,1.9842503429885259,1.9803860851970456,1.999030984573477,1.9808313280910905,Bi-Effi
124,36,53,1908,33,34,10,20,1,h,1.9971111087688294,2.087985266590402,2.017606563827531,1.9990939211019527,2.127977230860594,2.003885305016107,DFS-Effi
125,24,49,1176,8,25,20,16,59,h,1.992826079526806,1.9737821630183634,1.9605887470502281,1.9636852434932615,2.001216124844677,1.951098495197873,GBest-Effi
126,52,45,2340,25,36,32,17,54,v,1.9981430162509806,2.086174573198676,1.9875223083954539,1.9838809202917713,2.157227099830834,1.980276343003196,GBest-Effi
127,26,89,2314,18,80,15,14,97,h,1.998606039780134,2.1114742469105185,1.9804816862761325,1.9889526149673709,2.149578703755232,1.9794545042557354,GBest-Effi
128,47,59,2773,35,10,23,35,55,h,1.9976216693009943,2.0906079647570506,1.9785926202719872,1.981985025468458,2.1753463003912854,1.9790875617133314,A*-Effi
129,99,91,9009,89,70,4,64,98,h,1.9996524724360814,2.6735974371791444,2.049825908778097,2.0182165876283564,2.740148560687979,1.9949071414266426,GBest-Effi
130,64,15,960,6,14,9,13,63,h,1.8561014288947126,1.8328441575936572,1.77458949740382,1.7916831172779975,1.8356448245244639,1.7662990886571421,GBest-Effi
131,51,29,1479,23,22,35,3,85,h,1.997541054074063,1.991877230517943,1.9574426173904853,1.968557876342181,2.0280093504724492,1.9611625852435275,A*-Effi
132,18,54,972,5,54,16,2,15,v,1.9960234162686585,2.0234468648095394,2.0011129417282083,1.9957323644960083,2.031755798282112,1.9977268346271715,Bi-Effi
133,59,64,3776,59,30,10,50,98,v,1.998684617112966,2.2437854349419384,1.9827699693533274,1.9885416716219606,2.294532890370132,1.979982530615127,GBest-Effi
134,64,65,4160,23,56,6,37,68,h,1.9990051445391495,2.0191516599048853,1.9756225664239688,1.9753726204516495,2.20218293416605,1.9754351155629275,Bi-Effi
135,96,26,2496,44,21,55,4,32,v,1.9981701592811358,2.0554058706471983,1.9880949653184536,1.985823656756569,2.1657937977805224,1.982355273706661,GBest-Effi
136,56,87,4872,51,56,3,84,59,v,1.99909815378048,2.139473953617582,2.0090977832037975,1.9936213507463911,2.360092428169072,1.9903890343333797,GBest-Effi
137,51,12,612,49,12,33,6,6,h,1.9805000589708337,1.9916449311512237,1.988550775504014,1.9838731248370114,2.000586657912077,1.9852010995090292,DFS-Effi
138,53,87,4611,42,18,50,41,84,h,1.9985494107751678,1.9979299254230511,1.9554936849015414,1.968716368564984,2.175679768748223,1.9524579869217615,GBest-Effi
139,28,30,840,8,7,28,15,11,h,1.990557313961918,1.9967455657100186,1.9908881826245417,1.9869869306942949,2.0105905134561484,1.991836897477745,Bi-Effi
140,92,71,6532,84,7,4,42,98,v,1.9984040849336915,2.578994494976668,1.9939011083394607,2.0044334805641046,2.591935504525625,1.9880168450724935,GBest-Effi
141,26,91,2366,15,61,26,83,8,v,1.9947952739020582,2.0127095162973534,1.9970347632191943,1.9889370621156846,2.0805012234025893,1.9937572085201825,Bi-Effi
142,97,80,7760,14,44,80,44,34,v,1.999196249027813,2.16599122782843,1.9865759000284888,1.9885856676457334,2.525257783692549,1.9779492774739236,GBest-Effi
143,68,67,4556,42,22,13,13,86,h,1.9973228259989897,2.1135664591489656,1.9865286762601961,1.9834932442047637,2.324209560087639,1.9787105530816744,GBest-Effi
144,36,93,3348,23,31,21,81,16,h,1.9841200681245788,1.99360561989283,1.969658446018319,1.9794371262753576,2.089363923554176,1.9726434062307034,A*-Effi
145,91,32,2912,58,21,76,3,98,h,1.9984979569371584,2.0116711391199207,1.9624894186967712,1.973909591184671,2.1226546314540298,1.9599756968637498,GBest-Effi
146,69,31,2139,40,31,10,26,93,v,1.9984362374510463,2.0000352781431645,1.9610777321572836,1.972551214608082,2.0720325480891812,1.9571673623185686,GBest-Effi
147,95,22,2090,34,21,78,19,59,v,1.9976693196449753,2.0309080634143757,1.974824560271597,1.9807269396376883,2.1137483087069686,1.9691446112199456,GBest-Effi
148,87,14,1218,87,14,87,12,96,h,1.9971293808694486,1.5555691452298825,1.4675273316107331,1.6071562084050282,1.6013790160986796,1.4667093417710837,GBest-Effi
149,45,25,1125,22,9,20,22,33,h,1.9743658970907503,1.969285809290236,1.9599347991898406,1.9612078339861592,1.9944693188005598,1.9535239534740172,GBest-Effi
150,84,95,7980,59,90,75,23,89,h,1.9995936479949366,2.441017496697528,2.0024489328102466,1.9934132726367655,2.6638338728145907,1.9830004891958184,GBest-Effi
151,30,44,1320,12,42,23,19,89,v,1.997237653308577,2.027474883001582,1.9763588147419275,1.9760868215470513,2.044507608235005,1.9696784596384675,GBest-Effi
152,76,19,1444,59,13,42,15,94,h,1.997437946116937,1.9804787226119727,1.9602968459337935,1.9638750852363729,2.012992718393076,1.9510665610439084,GBest-Effi
153,41,37,1517,40,24,1,12,73,v,1.9972547004570376,2.038742233558221,1.9739297847169248,1.982372994382811,2.0623775235494857,1.9737252794954079,GBest-Effi
154,42,72,3024,42,49,5,60,61,h,1.9979958086553435,2.1820167203143264,1.998376697046194,1.9899617752160783,2.2168034944148753,1.9934081621517024,Bi-Effi
155,33,28,924,25,16,13,15,28,h,1.990171417007871,1.9826092145988294,1.9771667340729717,1.9744662161371065,2.0006480799587862,1.9792151401219749,Bi-Effi
156,64,69,4416,8,42,21,9,94,h,1.9984823539153291,2.100972331685374,1.9726197092351792,1.9808590942520068,2.320180209608334,1.9692138021510792,GBest-Effi
157,34,74,2516,13,19,31,29,62,v,1.9538851886163795,1.9802254906437604,1.960272322857994,1.9670157117124538,2.0552640714769588,1.9730070182471224,DFS-Effi
158,64,41,2624,47,31,32,40,79,v,1.9983055449793137,1.971358623765572,1.9543240617755016,1.9619360764745057,2.040064358977216,1.9443245828236118,GBest-Effi
159,73,47,3431,66,43,5,46,56,h,1.998658992327322,2.229344139882682,2.009601956225748,1.997560171354297,2.284780242902499,1.9932593613035912,GBest-Effi
160,15,66,990,10,44,13,50,15,v,1.992808394570618,1.9483450416839236,1.945505356405864,1.9509363745388306,1.9537685966154823,1.9499792292114297,A*-Effi
161,26,45,1170,12,13,25,13,56,v,1.9921508165985122,1.9607929160140392,1.9513952221194273,1.9533101615240855,1.9820243226006606,1.9442463085366826,GBest-Effi
162,59,87,5133,21,42,16,42,49,v,1.9988881742209466,1.9203083189445693,1.9107221468157831,1.9112076613128055,1.9569447467153012,1.9043704531914414,GBest-Effi
163,97,46,4462,25,12,44,23,38,v,1.996787245147785,2.0132732353030276,1.9753646962561762,1.9734830619130568,2.2084602894448766,1.9852631020570404,Bi-Effi
164,67,82,5494,32,47,63,60,45,h,1.9990499332804195,2.1735480913941765,1.9997219080363022,1.9918415198791422,2.4172370506948555,1.9882363179001232,GBest-Effi
165,85,34,2890,15,21,60,22,30,v,1.9970210393997192,2.0537374117876155,1.9729913732169764,1.981393222806934,2.1606084072972793,1.9684825492569198,GBest-Effi
166,91,25,2275,57,10,62,18,6,v,1.9978089824483338,2.0871118610318087,2.0105424489645727,1.9953661697963772,2.150369951486586,2.0029013232923263,Bi-Effi
167,19,37,703,13,19,7,1,18,h,1.9924594194353706,1.9716286378224508,1.9663626167361925,1.966131477287322,1.9827981164641253,1.9615716068608529,GBest-Effi
168,98,25,2450,86,8,47,21,40,h,1.99820986540048,2.107839281805852,2.001067875457236,1.9927203959500126,2.181163809933192,1.9898739462214146,GBest-Effi
169,25,59,1475,8,18,9,29,69,h,1.8776226160409,1.9205580852684285,1.8786672270766482,1.9169485616225042,1.9343832425515493,1.8777282242668005,DFS-Effi
